row,lat,lon,!75f19024_mesaured_rssi,!75f19024_predicted_rssi,!75f19024_path_loss_rssi,!75f19024_los_obstructed,!75f19024_fresnel_60_obstructed,!75f19024_first_fresnel_obstructed,!7369fb6a_mesaured_rssi,!7369fb6a_predicted_rssi,!7369fb6a_path_loss_rssi,!7369fb6a_los_obstructed,!7369fb6a_fresnel_60_obstructed,!7369fb6a_first_fresnel_obstructed
264,45.6470976,13.8945093,-108.0,-134.77,-90.06,True,True,True,-113.0,-126.99000000000001,-91.03,True,True,True
265,45.6473661,13.8947331,-113.0,-105.81,-90.05000000000001,False,True,True,-84.0,-106.77000000000001,-91.02000000000001,False,False,True
266,45.6475901,13.8951911,-118.0,-105.80000000000001,-90.05000000000001,False,False,True,-117.0,-106.77000000000001,-91.02000000000001,False,True,True
267,45.6478231,13.8950068,-112.0,-105.79,-90.03999999999999,False,False,True,-118.0,-106.76,-91.00999999999999,False,True,True
268,45.6478555,13.8943753,-109.0,-105.79,-90.03,False,False,True,-116.0,-106.74000000000001,-91.0,False,False,False
269,45.647743,13.8936985,,,,,,,-125.0,,,,,
270,45.648058,13.8939495,-116.0,-105.77000000000001,-90.02000000000001,False,True,True,-116.0,-106.74000000000001,-90.99000000000001,False,True,True
271,45.6484415,13.8946038,-117.0,-105.77000000000001,-90.02000000000001,False,False,True,-125.0,-106.73,-90.99000000000001,False,False,False
272,45.6486848,13.8950663,-78.0,-105.77000000000001,-90.00999999999999,False,False,True,-121.0,-106.73,-90.98000000000002,False,False,True
273,45.6488656,13.8944821,-116.0,-105.76,-90.0,False,True,True,-116.0,-106.72,-90.97,False,True,True
274,45.6491521,13.8943535,-79.0,-105.75,-89.99000000000001,False,True,True,-118.0,-106.71000000000001,-90.96000000000001,False,False,True
275,45.6494758,13.8950886,-78.0,-105.75,-89.99000000000001,False,True,True,-122.0,-106.71000000000001,-90.96000000000001,False,False,False
276,45.6497105,13.8944026,-79.0,-105.74000000000001,-89.97,False,True,True,-118.0,-106.69000000000001,-90.94,False,False,False
277,45.6497841,13.8935241,-79.0,-105.72,-89.96000000000001,True,True,True,-115.0,-106.68,-90.93,False,True,True
278,45.649768,13.8921843,-79.0,-123.24000000000001,-89.94,True,True,True,-117.0,-106.66000000000001,-90.91,False,True,True
279,45.6496621,13.8907253,-80.0,-121.69000000000001,-89.92000000000002,True,True,True,-117.0,-106.65,-90.9,False,True,True
280,45.6489646,13.8883243,-79.0,-124.71000000000001,-89.91,True,True,True,-121.0,-106.65,-90.89000000000001,False,False,True
281,45.6498693,13.8845446,-79.0,-131.17000000000002,-89.83000000000001,True,True,True,-119.0,-106.60000000000001,-90.81,False,True,True
282,45.6506893,13.8836265,-79.0,-126.64000000000001,-89.78999999999999,True,True,True,-123.0,-106.55000000000001,-90.78,False,False,True
283,45.66072,13.910416,-80.0,,,,,,-120.0,-106.59,-90.81,False,True,True
284,45.6845596,13.8819761,-78.0,-143.43,-88.53,True,True,True,-122.0,-135.26000000000002,-89.58000000000001,True,True,True
285,45.6931415,13.878885,,,,,,,-121.0,-135.11,-89.21000000000001,True,True,True
286,45.6982418,13.8760255,-78.0,-149.86,-87.87,True,True,True,-128.0,-145.51000000000002,-88.97,True,True,True
287,45.7023341,13.872333,-79.0,-153.54,-87.63,True,True,True,-121.0,-149.99,-88.74000000000001,True,True,True
288,45.7045061,13.8719243,,,,,,,-120.0,-161.34,-88.65,True,True,True
289,45.7053463,13.8732231,-121.0,-165.14000000000001,-87.52000000000001,True,True,True,-124.0,-162.66,-88.64000000000001,True,True,True
290,45.7067675,13.8706871,,,,,,,-126.0,-165.71,-88.53,True,True,True
291,45.7074086,13.8699933,-118.0,-170.53,-87.37,True,True,True,-121.0,-167.9,-88.5,True,True,True
292,45.7065578,13.8664011,,,,,,,-125.0,-153.84,-88.46000000000001,True,True,True
293,45.7064063,13.865346,-118.0,-157.86,-87.32,True,True,True,-118.0,-152.46,-88.45000000000002,True,True,True
294,45.7070481,13.8632116,,,,,,,-118.0,-159.63,-88.38,True,True,True
295,45.7080923,13.8622385,-119.0,-164.36,-87.18,True,True,True,-119.0,-160.51000000000002,-88.32,True,True,True
296,45.7088143,13.8601578,,,,,,,-118.0,-162.13,-88.25,True,True,True
297,45.709723,13.8555846,-120.0,-167.5,-86.97,True,True,True,-118.0,-164.35,-88.13,True,True,True
298,45.7124933,13.850352,,,,,,,-118.0,-168.52,-87.91,True,True,True
299,45.7134553,13.8481261,-115.0,-133.24,-86.64000000000001,True,True,True,-116.0,-119.83000000000001,-87.82,True,True,True
300,45.715329,13.8495278,-116.0,-131.01000000000002,-86.57,True,True,True,-117.0,-117.82000000000001,-87.75999999999999,True,True,True
301,45.7153901,13.8494105,-78.0,-131.16,-86.57,True,True,True,-121.0,-117.76,-87.75999999999999,True,True,True
302,45.7153961,13.8492816,-118.0,-128.94,-86.57,True,True,True,-123.0,-103.53,-87.75,False,True,True
303,45.7164058,13.8514741,-79.0,-102.31,-86.56,False,False,True,-122.0,-103.51,-87.75,False,False,False
304,45.7171991,13.8526825,,,,,,,-125.0,-155.52,-87.74000000000001,True,True,True
305,45.718639,13.8542583,,,,,,,-125.0,-103.47,-87.71000000000001,False,True,True
306,45.7202198,13.854401,-79.0,-118.28,-86.44,True,True,True,-111.0,-103.41000000000001,-87.64000000000001,False,True,True
307,45.7207906,13.8539073,-107.0,-102.15,-86.41,False,True,True,-115.0,-103.37,-87.6,False,True,True
308,45.7208485,13.8538243,-78.0,-102.14,-86.4,False,True,True,-113.0,-103.37,-87.6,False,True,True
309,45.7234191,13.8257546,,,,,,,-125.0,-161.15,-86.91,True,True,True
310,45.7333996,13.8218108,-79.0,,,,,,-121.0,-102.10000000000001,-86.30000000000001,False,True,True
311,45.7334271,13.8231433,-111.0,-100.77000000000001,-85.00999999999999,False,False,True,-117.0,-102.13000000000001,-86.33000000000001,False,False,True
312,45.7332338,13.8241256,-78.0,-100.80000000000001,-85.03999999999999,False,True,True,-118.0,-102.14,-86.36000000000001,False,True,True
313,45.7338073,13.8233143,-78.0,-157.36,-84.99000000000001,True,True,True,-122.0,-153.83,-86.31,True,True,True
314,45.7346856,13.8221563,-79.0,-100.66000000000001,-84.91,False,True,True,-116.0,-102.03,-86.24000000000001,False,True,True
315,45.7357256,13.8212143,-114.0,-100.57000000000001,-84.82,False,True,True,-118.0,-101.95,-86.16,False,True,True
316,45.7371611,13.8210388,-79.0,-100.49000000000001,-84.73000000000002,False,True,True,-119.0,-101.86,-86.08000000000001,False,True,True
317,45.7433071,13.8325133,-79.0,-120.39,-84.66,True,True,True,-118.0,-114.42,-86.00999999999999,True,True,True
318,45.7445641,13.8341771,-78.0,-150.51000000000002,-84.63,True,True,True,-119.0,-147.29,-85.98000000000002,True,True,True
319,45.7543343,13.8339975,-115.0,-147.39000000000001,-84.05000000000001,True,True,True,-119.0,-144.58,-85.44,True,True,True
320,45.754987,13.833303,,,,,,,-120.0,,,,,
321,45.7557048,13.8326888,-115.0,-99.69000000000001,-83.92000000000002,False,True,True,-111.0,-101.14,-85.33000000000001,False,True,True
322,45.7563386,13.8316236,-106.0,-99.63000000000001,-83.84,False,True,True,-100.0,-101.08000000000001,-85.25999999999999,False,True,True
323,45.7583678,13.8289673,-80.0,-122.12,-83.63,True,True,True,-120.0,-100.88000000000001,-85.07,False,True,True
324,45.7586231,13.826034,-79.0,-127.74000000000001,-83.50999999999999,True,True,True,-121.0,-117.22,-84.96000000000001,True,True,True
325,45.765114,13.810089,-79.0,-119.31,-82.49000000000001,True,True,True,-124.0,-99.91000000000001,-84.07,False,True,True
326,45.7651139,13.810089,,,,,,,-119.0,-99.91000000000001,-84.07,False,True,True
327,45.765208,13.8081475,-78.0,-148.31,-82.42000000000002,True,True,True,-118.0,-145.29,-84.0,True,True,True
328,45.7677406,13.8048728,-79.0,-98.37,-82.1,False,True,True,-109.0,-99.58000000000001,-83.72,False,True,True
329,45.7684021,13.8036,-79.0,-138.77,-82.0,True,True,True,-119.0,-134.15,-83.63,True,True,True
330,45.768402,13.8036,,,,,,,-115.0,-134.15,-83.63,True,True,True
331,45.7696479,13.8033196,,,,,,,-116.0,-99.39,-83.53,False,True,True
332,45.7708026,13.8022818,-78.0,-113.63000000000001,-81.75,True,True,True,-114.0,-99.27000000000001,-83.41,False,True,True
333,45.7710515,13.80146,-78.0,-117.58000000000001,-81.70000000000002,True,True,True,-115.0,-99.23,-83.37,False,True,True
334,45.7736575,13.799651,-78.0,-142.31,-81.4,True,True,True,-118.0,-138.32,-83.11000000000001,True,True,True
335,45.7736575,13.799651,,,,,,,-113.0,-138.32,-83.11000000000001,True,True,True
336,45.7752481,13.7989028,,,,,,,-111.0,-114.48,-82.96000000000001,True,True,True
337,45.7761186,13.7979995,-116.0,-96.97,-81.12,False,True,True,-108.0,-98.75,-82.86000000000001,False,True,True
338,45.7765405,13.7977508,-80.0,-97.0,-81.07,False,True,True,-114.0,-98.71000000000001,-82.82,False,True,True
339,45.7765404,13.7977508,,,,,,,-114.0,-98.71000000000001,-82.82,False,True,True
340,45.776814,13.797337,-114.0,-96.87,-81.03,False,True,True,-104.0,-98.67,-82.78999999999999,False,True,True
341,45.7771006,13.7969036,-107.0,-96.83000000000001,-80.98000000000002,False,False,True,-97.0,-98.65,-82.75,False,False,True
342,45.7771006,13.7969035,-104.0,-96.83000000000001,-80.98000000000002,False,False,True,-96.0,-98.65,-82.75,False,False,True
343,45.7774635,13.796645,-79.0,-97.57000000000001,-80.94,False,True,True,-101.0,-98.60000000000001,-82.71000000000001,False,True,True
344,45.7779261,13.7967771,-78.0,-97.61,-80.9,False,True,True,-102.0,-98.56,-82.68,False,True,True
345,45.7784005,13.7970176,-106.0,-97.73,-80.87,False,False,True,-102.0,-98.53,-82.65,False,False,True
346,45.7789066,13.7967118,-111.0,-98.29,-80.81,False,True,True,-110.0,-98.47,-82.6,False,True,True
347,45.779365,13.7960396,-79.0,-130.19,-80.74000000000001,True,True,True,-111.0,-122.59,-82.53999999999999,True,True,True
348,45.7799633,13.795049,,,,,,,-120.0,-98.35000000000001,-82.45000000000002,False,True,True
349,45.7808405,13.7924636,-79.0,-96.30000000000001,-80.44,False,True,True,-96.0,-98.18,-82.28,False,True,True
350,45.7816928,13.7915788,-113.0,-96.16000000000001,-80.32,False,True,True,-101.0,-98.08000000000001,-82.18,False,False,False
351,45.7824053,13.789899,,,,,,,-114.0,-97.96000000000001,-82.05000000000001,False,True,True
352,45.7829725,13.7864975,-78.0,-95.80000000000001,-79.96000000000001,False,True,True,-114.0,-97.78,-81.88,False,True,True
353,45.7838236,13.7852206,-118.0,-128.14000000000001,-79.81,True,True,True,,,,,,
354,45.7842658,13.7835016,-79.0,-96.18,-79.69,False,True,True,-106.0,-97.57000000000001,-81.65,False,True,True
355,45.7848546,13.7821263,-79.0,-96.10000000000001,-79.56,False,True,True,-110.0,-97.46000000000001,-81.53999999999999,False,True,True
356,45.7858501,13.7811803,-79.0,-95.27000000000001,-79.41,False,True,True,-113.0,-97.33000000000001,-81.41,False,True,True
357,45.7889683,13.7757868,-79.0,-111.39,-78.78999999999999,True,True,True,-111.0,-96.82000000000001,-80.9,False,True,True
358,45.790033,13.7745573,,,,,,,-118.0,-96.66000000000001,-80.74000000000001,False,False,True
359,45.7911816,13.7732808,,,,,,,-117.0,-96.48,-80.57,False,False,True
360,45.7920938,13.7715913,-78.0,-122.54,-78.19,True,True,True,-97.0,-96.32000000000001,-80.4,False,True,True
361,45.7932833,13.7699271,,,,,,,-113.0,-96.11,-80.20000000000002,False,True,True
362,45.7945228,13.7688315,,,,,,,-118.0,-95.93,-80.02000000000001,False,True,True
363,45.7958061,13.7678598,-79.0,-124.43,-77.49000000000001,True,True,True,-102.0,-107.80000000000001,-79.83000000000001,False,True,True
364,45.7970963,13.7671481,-79.0,-131.20000000000002,-77.25999999999999,True,True,True,-115.0,-120.52000000000001,-79.64000000000001,True,True,True
365,45.7998336,13.7657803,-78.0,-136.79,-76.77000000000001,True,True,True,-113.0,-129.49,-79.25,True,True,True
366,45.801077,13.7650241,-78.0,-95.98,-76.52000000000001,True,True,True,-89.0,-95.03,-79.05000000000001,False,True,True
367,45.8015336,13.76487,-113.0,-96.80000000000001,-76.44,True,True,True,-96.0,-94.94000000000001,-78.99000000000001,False,True,True
368,45.8016565,13.7648373,-79.0,-96.74000000000001,-76.42000000000002,True,True,True,-96.0,-94.94000000000001,-78.97,False,True,True
369,45.8023275,13.7646338,-78.0,,,,,,-97.0,-94.86,-78.87,False,True,True
370,45.8028821,13.7646658,-78.0,-116.87,-76.20000000000002,True,True,True,-100.0,-94.77000000000001,-78.80000000000001,False,True,True
371,45.8036558,13.7646841,-78.0,-97.53,-76.07,True,True,True,-93.0,-94.67,-78.70000000000002,False,True,True
372,45.8041201,13.7640331,-111.0,-106.85000000000001,-75.95000000000002,True,True,True,-96.0,-94.56,-78.61000000000001,False,True,True
373,45.80441,13.7627948,-79.0,-120.54,-75.83000000000001,True,True,True,-106.0,-107.55000000000001,-78.50999999999999,True,True,True
374,45.8044783,13.7623251,-79.0,-122.89,-75.78,True,True,True,-104.0,-113.4,-78.47,True,True,True
375,45.8085821,13.7588578,-79.0,-114.72,-74.78,True,True,True,-107.0,-93.69000000000001,-77.71000000000001,False,True,True
376,45.8101681,13.7553953,-78.0,-118.98,-74.22,True,True,True,-103.0,-93.24000000000001,-77.28,False,True,True
377,45.8111313,13.7539018,-78.0,-124.86,-73.9,True,True,True,-106.0,-105.0,-77.05000000000001,True,True,True
378,45.8136018,13.7518858,-116.0,-125.60000000000001,-73.18,True,True,True,-117.0,-116.87,-76.52000000000001,True,True,True
379,45.8170655,13.7488436,-123.0,-131.18,-72.03,True,True,True,-121.0,-126.73000000000002,-75.70000000000002,True,True,True
380,45.817752,13.7489548,-77.0,-120.12,-71.84,True,True,True,-106.0,,,,,
381,45.8191375,13.7489363,,,,,,,-108.0,-91.38000000000001,-75.28999999999999,False,True,True
382,45.8199493,13.7476885,-78.0,-100.86,-71.07,True,True,True,-89.0,-91.12,-75.05000000000001,False,True,True
383,45.8201046,13.7473051,-80.0,-99.72,-70.99000000000001,True,True,True,-85.0,-91.08000000000001,-74.99000000000001,False,False,True
384,45.8201046,13.7473051,-104.0,-99.72,-70.99000000000001,True,True,True,-96.0,-91.08000000000001,-74.99000000000001,False,False,True
385,45.8202198,13.7470745,-79.0,-100.44000000000001,-70.93,True,True,True,-93.0,-91.02000000000001,-74.95000000000002,False,True,True
386,45.8203386,13.7468405,,,,,,,-105.0,-90.97,-74.91,False,True,True
387,45.820557,13.7465373,-123.0,-101.44000000000001,-70.77000000000001,True,True,True,,,,,,
388,45.820557,13.7465373,,,,,,,-97.0,-90.92,-74.84,False,True,True
389,45.8205406,13.7464073,-79.0,-100.49000000000001,-70.77000000000001,True,True,True,-100.0,-90.93,-74.84,False,False,True
390,45.8206315,13.7463833,-110.0,-98.67,-70.73000000000002,True,True,True,-101.0,-90.86,-74.82,False,False,True
391,45.820793,13.7464118,-80.0,-101.76,-70.68,True,True,True,-90.0,-90.86,-74.78,False,True,True
392,45.8208978,13.7464738,,,,,,,-102.0,-90.85000000000001,-74.75999999999999,False,False,True
393,45.8215735,13.7466526,-107.0,-104.47,-70.44,True,True,True,-101.0,-90.69000000000001,-74.63,False,True,True
394,45.82244,13.7465401,,,,,,,-93.0,-90.48,-74.43,False,True,True
395,45.8236271,13.7458125,-79.0,-105.72,-69.62,True,True,True,-95.0,-90.16000000000001,-74.1,False,True,True
396,45.825079,13.7451465,-79.0,-111.12,-68.98000000000002,True,True,True,-105.0,-96.94000000000001,-73.71000000000001,False,True,True
397,45.8264436,13.7446806,,,,,,,-122.0,-102.44000000000001,-73.33000000000001,True,True,True
398,45.8277686,13.7443881,,,,,,,-114.0,-102.75,-72.96000000000001,True,True,True
399,45.8290571,13.7438581,-79.0,-111.34,-67.03999999999999,True,True,True,-105.0,-89.41000000000001,-72.57,False,True,True
400,45.8314425,13.7416708,-78.0,-105.15,-65.37,True,True,True,-88.0,-87.75,-71.67000000000002,False,True,True
401,45.8330271,13.7401738,-79.0,-100.65,-64.03999999999999,True,True,True,-80.0,-87.17,-71.00999999999999,False,True,True
402,45.8346263,13.7383448,-95.0,-89.53,-62.40999999999999,True,True,True,-85.0,-86.37,-70.25999999999999,False,False,True
403,45.836341,13.738635,-92.0,-91.91000000000001,-60.849999999999994,True,True,True,-80.0,-85.83000000000001,-69.65,False,True,True
404,45.8380378,13.7377038,-75.0,-77.65,-58.56,False,True,True,-81.0,-85.02000000000001,-68.84,False,False,True
405,45.839634,13.7359858,-78.0,-74.94000000000001,-55.239999999999995,False,False,True,-76.0,-83.94000000000001,-67.87,False,False,False
406,45.8408466,13.7342408,-66.0,-71.34,-51.64,False,False,False,-80.0,-83.05000000000001,-66.99000000000001,False,False,False
407,45.8417995,13.7330586,-64.0,-63.089999999999996,-48.78,False,False,True,-99.0,-100.02000000000001,-66.28,False,False,False
408,45.8429363,13.7325975,-55.0,-59.69,-45.39999999999999,False,False,False,-84.0,-81.61,-65.5,True,True,True
409,45.8447313,13.7301445,-61.0,-72.99000000000001,-52.81,False,True,True,-81.0,-79.78,-63.809999999999995,False,False,False
410,45.8470863,13.7278083,,,,,,,-103.0,-77.29,-61.25,True,True,True
411,45.8493058,13.724342,,,,,,,-72.0,-74.13000000000001,-58.39999999999999,True,True,True
412,45.8526656,13.7188428,-79.0,-83.57000000000001,-65.95000000000002,False,False,True,-87.0,-74.28,-58.28,True,True,True
413,45.8552196,13.7193925,-82.0,-83.02000000000001,-66.84,False,False,False,-83.0,-72.91000000000001,-56.97,True,True,True
414,45.8572298,13.7195003,-93.0,-112.61,-67.64000000000001,True,True,True,-79.0,-75.81,-57.89,True,True,True
415,45.8574255,13.720027,-99.0,-123.59,-67.61000000000001,True,True,True,-96.0,-100.05000000000001,-57.519999999999996,True,True,True
416,45.856564,13.7208161,-99.0,-124.10000000000001,-67.07,True,True,True,-87.0,-75.06,-55.81,True,True,True
417,45.855895,13.7220351,-78.0,-135.45000000000002,-66.49000000000001,True,True,True,-90.0,-68.91000000000001,-53.269999999999996,True,True,True
418,45.8558838,13.723371,-78.0,-152.05,-66.19,True,True,True,-92.0,-107.79,-50.50999999999999,True,True,True
419,45.8555581,13.7236355,-104.0,-150.44,-65.96000000000001,True,True,True,-82.0,-100.09,-49.2,True,True,True
420,45.8542836,13.7238591,-101.0,-145.15,-65.22,True,True,True,,,,,,
421,45.8539615,13.7244763,-78.0,-146.86,-64.87,True,True,True,,,,,,
422,45.8536266,13.7253101,-65.0,-80.53,-64.45000000000002,False,False,True,-126.0,-101.14,-45.459999999999994,True,True,True
423,45.8533405,13.7271416,-63.0,-79.83000000000001,-63.779999999999994,False,False,False,-81.0,-88.57000000000001,-47.34,True,True,True
424,45.8530986,13.7285005,-69.0,-79.4,-63.27,False,False,False,-72.0,-102.36,-50.78,True,True,True
425,45.8529228,13.7293271,-63.0,-79.08000000000001,-62.95000000000001,False,False,False,-71.0,-86.71000000000001,-52.61,False,True,True
426,45.853003,13.7292091,-68.0,-79.06,-63.039999999999985,False,False,False,-74.0,-96.12,-52.25999999999999,True,True,True
427,45.8530893,13.729165,-68.0,-79.06,-63.12,False,False,False,-74.0,-100.92,-52.00999999999999,True,True,True
428,45.8532986,13.7289348,-71.0,-79.27000000000001,-63.339999999999996,False,False,False,-76.0,-91.55000000000001,-51.14,True,True,True
429,45.8535285,13.7287053,-78.0,-79.7,-63.559999999999995,False,False,False,-81.0,-66.53,-50.129999999999995,True,True,True
430,45.853768,13.7284493,-73.0,-79.89,-63.789999999999985,False,False,False,-82.0,-83.98,-48.92999999999999,True,True,True
431,45.8539911,13.7286693,-79.0,-79.94000000000001,-63.90999999999999,False,True,True,-80.0,-100.86,-49.08,True,True,True
432,45.8541695,13.729072,-75.0,-80.02000000000001,-63.96999999999999,False,False,False,-77.0,-65.87,-49.980000000000004,True,True,True
433,45.854473,13.7287643,-79.0,-80.4,-64.24000000000001,False,False,False,-82.0,-70.99000000000001,-48.769999999999996,True,True,True
434,45.8546033,13.7281933,-77.0,-80.53,-64.43,False,False,False,-75.0,-67.41000000000001,-46.58,False,True,True
435,45.8547391,13.7276938,-78.0,-80.66000000000001,-64.62,False,False,False,-81.0,-57.73,-44.11,True,True,True
436,45.8547353,13.7271546,-74.0,-80.77000000000001,-64.72,False,False,False,-56.0,-51.71,-40.379999999999995,True,True,True
437,45.854754,13.7265306,-76.0,-80.87,-64.86000000000001,False,False,False,-45.0,30.8,-31.959999999999994,False,True,True
438,45.8547618,13.7263981,-74.0,-81.03,-64.89000000000001,False,False,False,-45.0,30.8,-28.29,False,False,False
439,45.8547938,13.7263441,-72.0,-81.03,-64.93,False,False,False,-52.0,30.8,-26.729999999999997,False,False,False
440,45.8547045,13.7267131,-68.0,-80.89,-64.78999999999999,False,False,False,,,,,,
441,45.8547485,13.7272351,-73.0,-80.79,-64.71000000000001,False,False,False,,,,,,
